ear_left,ear_right,ear_mean,ear_asymmetry,mar,mouth_width,mouth_height,corner_lift_left,corner_lift_right,corner_asymmetry,com_mej_left,com_mej_right,com_mej_mean,com_mej_asymmetry,brow_h_left,brow_h_right,brow_h_mean,ba,brow_angle_left,brow_angle_right,nose_width,philtrum_len,nasolabial_mean,d_0_1,d_0_2,d_0_3,d_0_4,d_0_5,d_0_6,d_0_7,d_0_8,d_0_9,d_1_2,d_1_3,d_1_4,d_1_5,d_1_6,d_1_7,d_1_8,d_1_9,d_2_3,d_2_4,d_2_5,d_2_6,d_2_7,d_2_8,d_2_9,d_3_4,d_3_5,d_3_6,d_3_7,d_3_8,d_3_9,d_4_5,d_4_6,d_4_7,d_4_8,d_4_9,d_5_6,d_5_7,d_5_8,d_5_9,d_6_7,d_6_8,d_6_9,d_7_8,d_7_9,d_8_9,label
0.436345,0.1784514,0.3073982,0.2578936,0.0499632,0.800087,0.0399749,0.007662,-0.0200537,0.0277157,1.4976865,1.3647752,1.4312308,0.1329113,0.8299606,0.8639286,0.8469446,0.033968,1.5329625,1.1218728,0.5111467,0.6478697,0.4673053,1.0,0.8299606,0.5020176,0.9165127,1.330553,0.9928372,1.0951638,1.9403761,1.0381625,0.5008884,0.8639286,0.9402885,1.006702,1.3520675,1.131209,1.1727386,1.8012484,0.467294,0.824036,1.3025984,1.4399101,1.2607641,1.6465466,1.7972657,0.7997086,1.4344744,1.300206,1.2445596,1.9770461,1.5163591,0.895418,0.9063714,0.6478697,1.9938982,1.8425347,0.800087,0.4607031,1.4976865,1.9025682,0.4381004,2.0312522,1.3647752,1.858559,1.7002459,2.2799157,neutral
0.5137741,0.4004405,0.4571073,0.1133336,0.1534332,0.8303587,0.1274046,-0.0024156,0.0322565,0.0346721,1.3970104,1.3788242,1.3879173,0.0181862,0.933672,0.862778,0.898225,0.070894,1.075196,1.4956521,0.4896902,0.7131794,0.4913511,1.0,0.933672,0.5328187,0.8797044,1.3671186,1.0609278,1.1450855,1.7644228,1.083178,0.5169917,0.862778,0.9329326,1.1131045,1.4678699,1.2181238,1.0393696,1.8503769,0.5330917,0.9282059,1.4826409,1.6612828,1.4606793,1.5147806,1.9336535,0.8852755,1.5732722,1.4674882,1.4115997,1.8101633,1.5621933,0.936222,0.9574275,0.7131794,1.8169862,1.8352882,0.8303587,0.4430565,1.3970104,1.9152607,0.4653013,1.9348068,1.3788242,1.7173769,1.714755,2.1430844,neutral
0.5686351,0.40074,0.4846875,0.1678951,0.0687918,0.8480372,0.058338,0.0341802,0.0067445,0.0274357,1.3290027,1.3669264,1.3479646,0.0379237,0.9012027,0.8798529,0.8905278,0.0213498,1.341921,1.2985521,0.5297765,0.6837516,0.4662799,1.0,0.9012027,0.5420618,0.9351742,1.399167,1.0941742,1.1853836,1.835749,1.0909396,0.52796,0.8798529,0.9299128,1.0334123,1.4140323,1.1562535,1.094593,1.8326802,0.5069504,0.930019,1.429874,1.6170159,1.4124139,1.5825622,1.9139984,0.9187872,1.5731172,1.478709,1.4160961,1.8988141,1.6012299,0.9298892,0.9424411,0.6837516,1.8604416,1.8525539,0.8480372,0.459562,1.3290027,1.9059885,0.47967,1.9176165,1.3669264,1.6962169,1.7191634,2.1703998,neutral
0.5024888,0.3096096,0.4060492,0.1928792,0.1404857,0.8156501,0.1145871,0.0216491,0.0083163,0.0133328,1.4301528,1.4204189,1.4252858,0.0097339,0.8958895,0.833433,0.8646613,0.0624565,1.3747227,1.4673474,0.5025953,0.71482,0.4953684,1.0,0.8958895,0.5684107,0.9007908,1.4169475,1.1123308,1.1973453,1.8517058,1.0355579,0.5373251,0.833433,0.9198303,1.0952179,1.4352399,1.2118986,1.0680259,1.8184337,0.4429896,0.9613625,1.5106151,1.6602235,1.4936837,1.5374062,1.847816,0.9215892,1.6043045,1.5249926,1.4651899,1.829882,1.5482202,0.9410255,0.9370962,0.71482,1.8541234,1.8021161,0.8156501,0.4612648,1.4301528,1.9472271,0.4342974,1.9897251,1.4204189,1.7809851,1.7331923,2.2613209,neutral
0.4556483,0.31664,0.3861442,0.1390083,0.0084557,0.8915655,0.0075388,0.0201511,-0.0247558,0.0449068,1.4674164,1.4453556,1.456386,0.0220608,0.900812,0.8415817,0.8711968,0.0592303,1.4394485,1.1198039,0.5371621,0.7201708,0.507915,1.0,0.900812,0.5360087,0.9640631,1.4648556,1.1350514,1.2214811,1.8626242,1.0886793,0.5020242,0.8415817,0.9972581,1.1565065,1.503892,1.2799863,1.1263477,1.8273018,0.4925957,0.9784482,1.5121873,1.6693747,1.4918897,1.5897378,1.8966029,0.9001162,1.6018798,1.48054,1.4231319,1.9011679,1.5973976,0.9828861,0.9594949,0.7201708,1.9523775,1.8940527,0.8915655,0.5225783,1.4674164,1.9773941,0.4507963,2.0528608,1.4453556,1.8518289,1.7597701,2.177813,neutral
0.4776916,0.3499357,0.4138137,0.1277558,0.0295326,0.8895516,0.0262708,-0.0096666,-0.0012231,0.0084434,1.3336975,1.6260184,1.4798579,0.2923209,0.9476058,0.8676198,0.9076128,0.079986,1.1259285,1.4060482,0.5690115,0.7411516,0.5240929,1.0,0.9476058,0.5522217,1.0726923,1.5735642,1.2583523,1.3343115,1.7295124,1.2919893,0.5359312,0.8676198,0.9428585,1.2308915,1.5494698,1.2743995,1.0590275,2.0792856,0.530141,0.9983152,1.6308589,1.7943311,1.5622246,1.5699875,2.1865977,1.0534874,1.7619463,1.6500995,1.5720567,1.8265431,1.8042473,0.9674649,1.068797,0.7411516,1.7472913,2.170916,0.8895516,0.4504863,1.3336975,2.2429129,0.5316392,1.847268,1.6260184,1.6199482,2.0174479,2.2631498,neutral
0.4306048,0.2775871,0.354096,0.1530177,0.040604,0.8300041,0.0337015,0.0053824,-0.0159725,0.0213549,1.5595615,1.5260472,1.5428043,0.0335143,0.9275172,0.8836517,0.9055845,0.0438654,1.3278584,1.1691188,0.5453913,0.7775159,0.5423382,1.0,0.9275172,0.5394112,1.0003057,1.4872865,1.1902258,1.304311,1.8724047,1.1430395,0.5233989,0.8836517,0.9908407,1.2181173,1.5322891,1.3313817,1.1284334,1.9075153,0.5385093,0.9928654,1.5862499,1.7383518,1.5783713,1.6041162,1.9934549,0.9650796,1.6829692,1.5639084,1.5406268,1.9374636,1.6427276,0.9830889,1.0186409,0.7775159,1.9572662,1.9897521,0.8300041,0.4502047,1.5595615,2.0539096,0.4764959,2.0810368,1.5260472,1.8972033,1.8855023,2.2824077,neutral
0.4735711,0.3333906,0.4034809,0.1401805,0.1148024,0.7207602,0.082745,-0.0307386,-0.0138134,0.0169251,1.4308964,1.5194723,1.4751843,0.0885758,0.8995574,0.8458208,0.8726891,0.0537366,1.2981277,1.4361289,0.4552028,0.6204841,0.4651629,1.0,0.8995574,0.5496778,0.958683,1.4168898,1.1127346,1.1813986,1.7396882,1.0477518,0.5261951,0.8458208,0.8891897,1.1021745,1.3735866,1.1500117,0.9700012,1.8507695,0.4730085,0.9671406,1.4982017,1.6084515,1.4277396,1.4214728,1.8664357,0.9702813,1.5988646,1.4891261,1.4176156,1.7258282,1.5345208,0.8458873,0.877431,0.6204841,1.7237338,1.8782158,0.7207602,0.4031669,1.4308964,2.013188,0.4091301,1.866534,1.5194723,1.6829003,1.80355,2.2066174,neutral
0.5208291,0.3337638,0.4272965,0.1870652,0.1527485,0.8229241,0.1257004,-0.0374989,-0.0156328,0.021866,1.4049744,1.4205944,1.4127844,0.01562,0.8801256,0.8811037,0.8806146,0.000978,1.2706875,1.418383,0.547801,0.6011302,0.4806115,1.0,0.8801256,0.5378779,0.9185795,1.3933311,1.0598699,1.1105523,1.7545683,1.0220072,0.5392679,0.8811037,0.9196016,1.048344,1.3880301,1.1093839,0.988176,1.7992611,0.4855315,0.937622,1.4468553,1.583778,1.3544069,1.4577439,1.8172707,0.9286644,1.5769849,1.4501657,1.3485402,1.7764925,1.4994009,0.8946939,0.8961018,0.6011302,1.7962083,1.8198448,0.8229241,0.4685875,1.4049744,1.9578819,0.4587094,1.9218085,1.4205944,1.7026133,1.7209421,2.147649,neutral
0.5151708,0.397902,0.4565364,0.1172687,0.1093798,0.7746021,0.0847258,-0.0166194,0.0013057,0.0179251,1.4533998,1.5529335,1.5031666,0.0995337,0.9015899,0.8544305,0.8780102,0.0471593,1.1724012,1.4334406,0.4988475,0.6769191,0.4813912,1.0,0.9015899,0.5199996,0.963703,1.4223906,1.1023725,1.1820316,1.8223246,1.222748,0.523848,0.8544305,0.9366537,1.1120434,1.4061961,1.1651112,1.0849574,1.9871626,0.4998674,0.88306,1.455143,1.5756123,1.3707188,1.5772672,2.0641014,0.8881858,1.5652698,1.429455,1.3605064,1.8605281,1.7135929,0.9375824,0.9363081,0.6769191,1.8782282,2.0366369,0.7746021,0.4301343,1.4533998,2.0759717,0.4458372,1.9421143,1.5529335,1.7469931,1.8866574,2.2996696,neutral
0.4729794,0.2969875,0.3849834,0.1759919,0.0976108,0.8781897,0.0857208,0.0146317,0.0186668,0.0040351,1.2510278,1.2563021,1.253665,0.0052743,0.8531928,0.8544111,0.8538019,0.0012183,1.3236426,1.2900473,0.5300812,0.5897725,0.4170528,1.0,0.8531928,0.5065561,0.9290046,1.3278625,0.9253426,1.0791483,1.7820715,1.0429246,0.5071561,0.8544111,0.9278462,0.9381068,1.3150102,1.0709436,1.0297244,1.8031546,0.4721996,0.8763671,1.291328,1.4289208,1.251881,1.5078368,1.8261317,0.8677171,1.4389259,1.2711814,1.2484111,1.8115658,1.5240623,0.8738804,0.8631724,0.5897725,1.8060604,1.8192355,0.8781897,0.4824061,1.2510278,1.8693781,0.4920546,1.8455539,1.2563021,1.6351149,1.6584832,2.1395702,neutral
0.4876333,0.3346797,0.4111565,0.1529536,0.0902607,0.8299568,0.0749125,0.0056811,0.0101948,0.0045137,1.4026,1.3984894,1.4005447,0.0041106,0.9337347,0.8802124,0.9069735,0.0535223,1.0837773,1.3421352,0.5204359,0.693263,0.4926656,1.0,0.9337347,0.4998886,0.9034572,1.3694063,1.0629072,1.1222783,1.7953398,1.1256565,0.5013253,0.8802124,0.911,1.0814958,1.443589,1.1649968,1.0792672,1.8716756,0.5735749,0.8303915,1.3975294,1.5964811,1.3475901,1.5590922,1.9863833,0.8194691,1.5200835,1.3984314,1.3133965,1.8718486,1.5996264,0.9317637,0.9752045,0.693263,1.8444582,1.8957486,0.8299568,0.4466378,1.4026,1.9302584,0.4701904,1.9394972,1.3984894,1.7166508,1.7262469,2.1473955,neutral
0.5816955,0.4274393,0.5045674,0.1542562,0.0348523,0.7744024,0.0269897,0.0172056,-0.0047977,0.0220033,1.3956509,1.4610515,1.4283512,0.0654006,0.9013923,0.8787983,0.8900953,0.022594,1.4670467,1.2624179,0.4814453,0.579105,0.3582161,1.0,0.9013923,0.5351335,1.0284383,1.4082339,1.0804495,1.2298377,1.7186632,1.0228556,0.5272863,0.8787983,0.9689648,1.0601795,1.3626473,1.1877816,0.9404244,1.8303119,0.5103195,1.1150688,1.4801283,1.6026026,1.5008074,1.3703988,1.8397674,1.1264398,1.6105291,1.4768154,1.5055344,1.7106911,1.4834943,0.7586862,0.7768549,0.579105,1.7434702,1.8673099,0.7744024,0.4044219,1.3956509,1.9881032,0.4173015,1.8755434,1.4610515,1.6876429,1.7869703,2.1878075,neutral
0.5048515,0.3151091,0.4099803,0.1897424,0.0445977,0.938912,0.0418734,-0.0319866,0.0468133,0.0787999,1.574402,1.4427005,1.5085512,0.1317014,0.9243033,0.9287693,0.9265363,0.004466,1.1955979,1.5476632,0.5310544,0.7057046,0.4775797,1.0,0.9243033,0.5908865,0.9776988,1.4599734,1.0940471,1.2139555,2.0312314,1.1597369,0.5873066,0.9287693,1.026588,1.1368848,1.4946086,1.288828,1.2680559,1.9124443,0.5123432,1.0810606,1.5992178,1.7310245,1.5829069,1.7805139,1.9936067,1.0357456,1.7199747,1.5615376,1.5392553,2.1234491,1.6854887,0.9969648,0.9661502,0.7057046,2.1307794,1.9744975,0.938912,0.5664712,1.574402,2.0509839,0.4821091,2.2109005,1.4427005,2.0263745,1.8243125,2.415986,neutral
0.466502,0.3086599,0.3875809,0.1578421,0.2132332,0.6550347,0.1396751,-0.0308703,-0.0382346,0.0073643,1.4821443,1.5055142,1.4938293,0.0233699,0.8697789,0.8562774,0.8630281,0.0135015,1.3483316,1.3131149,0.4575053,0.5959707,0.4732698,1.0,0.8697789,0.5131216,0.9234581,1.3378672,1.0828387,1.101999,1.7460727,1.0221744,0.509074,0.8562774,0.9061582,1.0718413,1.3569337,1.1004358,0.9848791,1.798822,0.4836532,0.8838234,1.4020799,1.5296005,1.2994253,1.4349056,1.8062517,0.8888895,1.5047297,1.4158215,1.2961914,1.7460124,1.4788824,0.8512826,0.8795908,0.5959707,1.7894373,1.8427465,0.6550347,0.3829669,1.4821443,1.9161983,0.4026418,1.8942113,1.5055142,1.7105019,1.7447446,2.1348911,neutral
0.4741281,0.3561573,0.4151427,0.1179708,0.0831198,0.8082452,0.0671811,-0.0108447,0.0173578,0.0282025,1.4932767,1.5205368,1.5069068,0.0272601,0.9121141,0.8786401,0.8953771,0.033474,1.1074464,1.5134709,0.575646,0.7597356,0.5429514,1.0,0.9121141,0.5425021,0.9646377,1.5707588,1.266901,1.3168433,1.8277702,1.1010991,0.544446,0.8786401,0.9370813,1.2724102,1.5405132,1.2835849,1.0761777,1.8522798,0.5071163,0.9733432,1.6629931,1.771732,1.5686999,1.5826613,1.9418916,0.9832676,1.7775487,1.6475018,1.5734802,1.88144,1.6048298,0.9936412,0.9932067,0.7597356,1.8192354,1.8739535,0.8082452,0.4152885,1.4932767,2.0387361,0.4571543,1.985544,1.5205368,1.7318993,1.8043097,2.200627,neutral
0.5670851,0.3951077,0.4810964,0.1719774,0.1814181,0.6641681,0.1204921,0.0234737,-0.0299654,0.0534392,1.563707,1.4928935,1.5283002,0.0708134,0.9109905,0.8977822,0.9043863,0.0132082,1.5574669,1.2172533,0.4382366,0.6229801,0.4524032,1.0,0.9109905,0.5864428,0.8516527,1.3352029,1.1008356,1.1082881,1.8323122,1.0014958,0.5721368,0.8977822,0.9055739,1.1217091,1.4196857,1.1777008,1.0322596,1.7922632,0.4824027,1.0347682,1.562511,1.6951162,1.503109,1.4856987,1.7871301,1.0076285,1.6417167,1.5769372,1.4768533,1.8227365,1.462084,0.8285273,0.8520343,0.6229801,1.8200301,1.7427328,0.6641681,0.3756218,1.563707,1.9020133,0.3619865,2.0112965,1.4928935,1.8010663,1.6943597,2.250938,neutral
0.5162268,0.396385,0.4563059,0.1198418,0.0309681,0.8617159,0.0266857,0.0110187,0.0190292,0.0080106,1.5432979,1.544982,1.54414,0.0016841,0.9169759,0.8988888,0.9079323,0.0180871,1.258711,1.4076007,0.5406312,0.7494456,0.4945314,1.0,0.9169759,0.5636242,1.0575255,1.530371,1.2122614,1.3697947,1.9055651,1.15778,0.5655653,0.8988888,1.0234883,1.2030822,1.5160176,1.3303494,1.1528262,1.889068,0.5064119,1.0627843,1.6177915,1.7500817,1.618602,1.6651554,1.9907054,1.0931555,1.7544263,1.6285371,1.641271,1.9687491,1.6657022,0.9640359,0.9870187,0.7494456,1.991316,2.0259843,0.8617159,0.4499481,1.5432979,2.0799889,0.5163923,2.0848355,1.544982,1.8986395,1.9426148,2.2654146,neutral
0.4151918,0.1897822,0.302487,0.2254096,0.0572548,0.7813418,0.0447355,0.0065366,-0.0412199,0.0477565,1.4098787,1.1681404,1.2890096,0.2417383,0.8616471,0.740246,0.8009466,0.1214011,1.4515654,1.2034512,0.4789226,0.6249835,0.4428886,1.0,0.8616471,0.4896783,0.804462,1.2496977,0.8984887,0.9995486,1.8400152,0.8946274,0.4281163,0.740246,0.886231,1.0617915,1.3831961,1.1763516,1.0455567,1.674831,0.4349087,0.8126787,1.3116323,1.4430669,1.2828143,1.4526916,1.6648149,0.7078778,1.3314453,1.2144832,1.1609382,1.7380056,1.3522443,0.8566245,0.8441004,0.6249835,1.7864017,1.5959675,0.7813418,0.4641842,1.4098787,1.675804,0.3972387,1.9739514,1.1681404,1.7696427,1.4652736,2.1547829,neutral
0.4936699,0.3085444,0.4011072,0.1851255,0.0922693,0.7719999,0.0712319,-0.0102484,-0.0156781,0.0054296,1.4114095,1.4416714,1.4265404,0.0302619,0.8761997,0.8694997,0.8728497,0.0067,1.2893067,1.2840252,0.4713479,0.5933798,0.4332697,1.0,0.8761997,0.5028058,0.906333,1.3203303,0.9879559,1.0707126,1.7954628,1.079446,0.4968948,0.8694997,0.9114649,0.9901171,1.3255604,1.074727,1.0397936,1.8601302,0.5120386,0.8690148,1.3215092,1.4675732,1.2625636,1.4894032,1.8788188,0.8679718,1.4637404,1.3264056,1.2630251,1.8195845,1.5331325,0.8476814,0.8481664,0.5933798,1.8379805,1.8744664,0.7719999,0.4266098,1.4114095,1.9616868,0.4276418,1.9099529,1.4416714,1.708806,1.7499786,2.2187045,neutral
0.438332,0.2433389,0.3408354,0.1949931,0.0845583,0.7800309,0.0659581,-0.0026871,0.0335492,0.0362363,1.3727117,1.4613795,1.4170456,0.0886678,0.8915914,0.8906842,0.8911378,0.0009072,1.1196258,1.5148821,0.5165229,0.6474338,0.4510471,1.0,0.8915914,0.5193765,0.9390032,1.3655539,1.0768765,1.1804828,1.7787006,1.0849147,0.5161733,0.8906842,0.9556328,1.0357038,1.3876614,1.173412,1.0307763,1.861049,0.5266404,0.9721637,1.4128467,1.5834851,1.4189427,1.4939063,1.8957173,0.9848821,1.5654955,1.464258,1.4378924,1.8204653,1.5386481,0.8719283,0.8733765,0.6474338,1.8343215,1.876095,0.7800309,0.4322516,1.3727117,1.9624622,0.4344245,1.8936382,1.4613795,1.7128579,1.7893418,2.1939008,neutral
0.3750814,0.1393333,0.2572073,0.2357481,0.0233766,0.7859767,0.0183735,-0.0116681,-0.0391147,0.0274466,1.2727454,1.5245218,1.3986336,0.2517764,0.8626839,0.8865194,0.8746016,0.0238355,1.4257801,1.2660282,0.4359688,0.6412358,0.4558797,1.0,0.8626839,0.5213415,0.9546319,1.407363,1.0023594,1.1792436,1.6803983,1.1113489,0.5606905,0.8865194,0.8009297,0.9201556,1.1999855,0.9700684,0.9658761,1.8890419,0.4735469,0.7987346,1.3576642,1.4178722,1.2641946,1.4514925,1.9047331,0.9021088,1.5450319,1.3472668,1.3544928,1.7129414,1.5688469,0.8951825,0.8771233,0.6412358,1.6924398,1.9724899,0.7859767,0.399704,1.2727454,2.082157,0.4852468,1.7123727,1.5245218,1.5404814,1.9112821,2.1150778,neutral
0.4891935,0.3154712,0.4023324,0.1737224,0.0720793,0.7856251,0.0566273,0.0006456,-0.0031848,0.0038304,1.4930825,1.4763213,1.4847019,0.0167612,0.8567722,0.8499035,0.8533378,0.0068688,1.3839897,1.3065132,0.4907462,0.7031245,0.492659,1.0,0.8567722,0.507879,0.971384,1.4529044,1.1715247,1.2441973,1.8139247,1.0712244,0.5108914,0.8499035,0.9564655,1.1657365,1.4803041,1.2695199,1.0411779,1.8666212,0.4691664,0.9475572,1.5021771,1.6402919,1.4751244,1.5116478,1.8694646,0.9340523,1.5995841,1.5021205,1.4469297,1.8221806,1.5489807,0.9027345,0.9451612,0.7031245,1.8397127,1.8770419,0.7856251,0.4419304,1.4930825,1.9993842,0.421539,1.9948328,1.4763213,1.8061411,1.7812024,2.2717762,neutral
0.4930051,0.3807747,0.4368899,0.1122304,0.0281628,0.8836036,0.0248848,-0.0016829,0.0438936,0.0455765,1.4647721,1.6069117,1.5358419,0.1421396,0.9893124,0.9101805,0.9497465,0.0791319,0.9820928,1.4853839,0.5683598,0.7387792,0.4910147,1.0,0.9893124,0.6058858,1.0401578,1.5575689,1.2131571,1.3538269,1.8694422,1.2276975,0.594077,0.9101805,1.0208155,1.234382,1.528172,1.3270591,1.1340134,1.9758821,0.5492023,1.127538,1.6985952,1.8350469,1.6811016,1.6745401,2.1280144,1.1642056,1.8392924,1.7029922,1.7024816,1.9551375,1.7392877,0.9652775,0.9783075,0.7387792,1.919227,2.0817709,0.8836036,0.4532986,1.4647721,2.1938325,0.5119804,1.9976172,1.6069117,1.794155,2.0004464,2.3068985,neutral
0.4220295,0.2314518,0.3267406,0.1905777,0.0386079,0.6936886,0.0267819,0.0028066,-0.0146359,0.0174424,1.2652934,1.5257292,1.3955113,0.2604358,0.8804959,0.8628207,0.8716583,0.0176752,1.216321,1.5630328,0.4731414,0.5879527,0.4056094,1.0,0.8804959,0.5313955,0.8685408,1.3071744,0.945163,1.0685601,1.768972,1.0731405,0.553795,0.8628207,0.8109144,0.855486,1.1356467,0.938516,1.034092,1.8337739,0.46818,0.7820577,1.2766775,1.3361574,1.2003063,1.5291963,1.8717087,0.8318822,1.4390457,1.2638214,1.2525403,1.78379,1.5362078,0.8558204,0.7351005,0.5879527,1.7584263,1.855402,0.6936886,0.4112106,1.2652934,1.9552318,0.350336,1.7435653,1.5257292,1.5774108,1.7833527,2.1355481,neutral
0.5370148,0.3870076,0.4620112,0.1500071,0.0634933,0.7397072,0.0469664,-0.0103124,0.0105733,0.0208857,1.404001,1.4222693,1.4131351,0.0182683,0.8521703,0.8687289,0.8604496,0.0165586,1.3040805,1.391452,0.4961599,0.6431625,0.4423997,1.0,0.8521703,0.4952507,0.9294854,1.4181081,1.1078198,1.2104757,1.7062161,0.9516488,0.5226874,0.8687289,0.9311887,1.116122,1.393128,1.1876331,0.9308097,1.7458235,0.4814602,0.9766789,1.4906125,1.5795564,1.4440187,1.3911142,1.7253092,0.9776264,1.6030541,1.4600938,1.4476077,1.7023508,1.3873206,0.85737,0.8264903,0.6431625,1.7167817,1.7307733,0.7397072,0.3878223,1.404001,1.9033183,0.407794,1.8621074,1.4222693,1.6572683,1.7052255,2.0936243,neutral
0.5179447,0.350014,0.4339794,0.1679307,0.0456673,0.7425299,0.0339094,-0.0027028,-0.0050623,0.0023595,1.4994116,1.4802845,1.4898481,0.0191271,0.9391967,0.9306169,0.9349068,0.0085798,1.3501781,1.3404891,0.4829771,0.6497276,0.4317987,1.0,0.9391967,0.5916782,0.9519951,1.3775462,1.0922472,1.1721352,1.8619194,1.1129383,0.5827112,0.9306169,0.9541948,1.0801626,1.3952809,1.1677974,1.1211644,1.8530022,0.5293445,1.0489846,1.5332479,1.6760467,1.50074,1.61863,1.9480114,1.0398191,1.652112,1.549872,1.4987943,1.9503265,1.6270068,0.8667622,0.8845271,0.6497276,1.9236336,1.9086409,0.7425299,0.3968618,1.4994116,1.9507749,0.4215862,1.9758449,1.4802845,1.787467,1.77856,2.2024072,neutral
0.475095,0.2963677,0.3857313,0.1787273,0.0484304,0.9627097,0.0466245,0.0202088,0.0312099,0.0110012,1.4758966,1.3706569,1.4232768,0.1052397,0.8841855,0.8587685,0.871477,0.0254171,1.4898729,1.1049715,0.5972742,0.7236456,0.4952655,1.0,0.8841855,0.5508505,0.9631144,1.5097176,1.0571805,1.21925,1.8766776,1.0785708,0.507121,0.8587685,0.9560449,1.1334991,1.428561,1.2329842,1.1308928,1.8208676,0.4811192,0.9425243,1.51639,1.5889008,1.4584188,1.5810251,1.8734298,0.9150846,1.6628773,1.4383383,1.4426583,1.9105941,1.5964941,1.0277245,0.9458688,0.7236456,1.9582562,1.8883824,0.9627097,0.5650975,1.4758966,2.0098285,0.4864018,2.0553299,1.3706569,1.8697818,1.7549914,2.1993798,neutral
0.4406637,0.2186467,0.3296552,0.222017,0.0479165,0.8594983,0.0411841,0.0048018,0.0171739,0.0123721,1.3535245,1.4415115,1.397518,0.087987,0.8711265,0.8041212,0.8376238,0.0670053,1.2068031,1.2904106,0.5484112,0.6888202,0.4697593,1.0,0.8711265,0.487809,1.0035864,1.4287239,1.0708473,1.2470772,1.7929586,1.113842,0.4440998,0.8041212,0.9528786,1.1117961,1.4347011,1.253067,1.0371633,1.9215955,0.4851912,0.9075071,1.3940614,1.5356046,1.4052417,1.4635451,1.9270716,0.9199814,1.5204098,1.3758932,1.3951865,1.7726727,1.5766617,0.8970614,0.9328637,0.6888202,1.7944209,1.9627788,0.8594983,0.4668432,1.3535245,2.0419689,0.4944803,1.9201568,1.4415115,1.7296022,1.8569395,2.2966928,neutral
0.3734417,0.046241,0.2098414,0.3272007,0.0552125,0.8257837,0.0455936,-0.0202512,0.0392549,0.0595061,1.2897046,1.3931395,1.341422,0.1034349,0.870438,0.8508311,0.8606346,0.0196069,0.9660049,1.436813,0.4779048,0.5845211,0.4375834,1.0,0.870438,0.5261401,0.9162866,1.2936296,0.9762395,1.0842792,1.6954165,1.0125163,0.5140623,0.8508311,0.8765363,0.9039107,1.3199657,1.0202141,0.9852271,1.7839344,0.4726249,0.8381368,1.2638065,1.464694,1.2291404,1.447302,1.799495,0.8918939,1.4313501,1.3519931,1.2792654,1.7108948,1.4705879,0.8268099,0.8804407,0.5845211,1.7526766,1.8346585,0.8257837,0.4111121,1.2897046,1.9021466,0.5051824,1.8235378,1.3931395,1.5985662,1.7401907,2.0310385,neutral
0.4417911,0.1726893,0.3072402,0.2691018,0.0137554,0.7962812,0.0109531,0.115725,-0.0615117,0.1772367,1.5547718,1.3747321,1.4647519,0.1800397,0.8603873,0.842776,0.8515816,0.0176114,0.9805327,0.5136163,0.5336427,0.6578591,0.4459799,1.0,0.8603873,0.5314666,0.968313,1.3763552,1.0640418,1.1918591,1.8533908,1.0320323,0.5175539,0.842776,0.999098,1.1355969,1.4544727,1.2721906,1.0897025,1.7801554,0.4512304,0.9870081,1.4661865,1.5931654,1.461748,1.5593952,1.8020519,0.940966,1.5381115,1.4293157,1.4082176,1.8630202,1.525539,0.8637473,0.9077728,0.6578591,1.9356925,1.8454079,0.7962812,0.4451889,1.5547718,1.8858392,0.4503863,2.0508313,1.3747321,1.8946765,1.7246171,2.1758448,neutral
0.4789978,0.3035932,0.3912955,0.1754046,0.181041,0.8777186,0.1589031,0.1039663,-0.1553289,0.2592952,1.2003891,1.3379087,1.2691489,0.1375196,0.7923072,0.8937833,0.8430452,0.1014761,0.6615526,0.1031163,0.5023824,0.7066038,0.5041785,1.0,0.7923072,0.445044,0.9009073,1.5420729,1.1882451,1.2773155,1.848537,1.0186489,0.5301962,0.8937833,0.9001952,1.1416583,1.446077,1.1987787,1.0277344,1.7994401,0.4754443,0.8879005,1.5320763,1.6062825,1.4330238,1.543267,1.760849,0.9399019,1.7065638,1.5217241,1.4897271,1.8692884,1.4307351,1.0109821,0.9416161,0.7066038,1.7097484,1.70698,0.8777186,0.4945222,1.2003891,1.9545556,0.4909689,1.846121,1.3379087,1.5805701,1.7026593,2.2815901,neutral
0.5091194,0.3265532,0.4178363,0.1825663,0.12467,0.6650033,0.0829059,0.020738,-0.0358011,0.0565392,1.4405903,1.4125175,1.4265539,0.0280728,0.8839223,0.8893633,0.8866428,0.005441,1.5538661,1.0733324,0.5314681,0.6334161,0.4542126,1.0,0.8839223,0.5476425,0.9121047,1.3387071,1.0368478,1.1247199,1.7944063,0.9984678,0.5348213,0.8893633,0.8928804,1.0485661,1.308193,1.1189934,1.0149987,1.7731766,0.4935082,0.9211377,1.434965,1.5283627,1.376532,1.4803062,1.792636,0.9266453,1.5546022,1.4278743,1.3821932,1.8201648,1.481963,0.8575154,0.8633543,0.6334161,1.794359,1.7955081,0.6650033,0.3884096,1.4405903,1.871754,0.3835817,1.8569444,1.4125175,1.7143547,1.7004711,2.1684745,neutral
